episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time
0,1,right_lane,adaptive,True,10.0,40,0,22.268957345971565,0.5,6.0,4.608472113156722,62.878397181182535,43.62839718118255,19.25,nan,0.0,0,0,0,40,1.0,1.0,38.0
1,1,right_lane,adaptive,True,10.0,40,0,22.39391909147172,0.0,0.5,3.272515425167512,63.5793364593207,43.8293364593207,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
2,1,right_lane,adaptive,True,10.0,40,0,20.768957345971565,7.5,14.5,13.004538517445326,57.73033175355451,41.2303317535545,16.5,18.0,1.0,0,0,7,33,0.0,14.0,26.0
3,1,right_lane,adaptive,True,10.0,40,0,21.643957345971565,0.0,9.5,3.9092843963126143,62.63033175355449,42.63033175355449,20.0,nan,0.0,0,0,0,40,0.0,0.0,40.0
4,1,right_lane,adaptive,True,10.0,40,0,20.893957345971565,0.0,2.0,4.230959185224492,61.17939651911743,41.42939651911743,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
5,1,right_lane,adaptive,True,10.0,40,0,20.393957345971565,0.5,10.0,5.670478284358978,59.87839717648496,40.62839717648496,19.25,nan,0.0,0,0,0,40,1.0,1.0,38.0
6,1,right_lane,adaptive,True,10.0,19,1,20.829383886255922,1.0,9.0,4.719804637134075,28.37839717648496,19.62839717648496,8.75,nan,0.0,0,0,0,19,1.0,1.0,17.0
7,1,right_lane,adaptive,True,10.0,40,0,21.143957260126378,0.5,5.5,3.959839956428823,61.078398267720964,41.82839826772097,19.25,nan,0.0,0,0,0,40,1.0,1.0,38.0
8,1,right_lane,adaptive,True,10.0,40,0,20.893957345971565,0.0,12.5,4.6425478011369705,61.4303317535545,41.43033175355451,20.0,nan,0.0,0,0,0,40,0.0,0.0,40.0
9,1,right_lane,adaptive,True,10.0,40,0,22.26895733124236,0.0,1.5,3.74158443448232,63.37939649115224,43.62939649115225,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
10,1,right_lane,adaptive,True,10.0,40,0,22.39395726012593,0.0,7.0,3.6006728055084523,63.830331616201484,43.83033161620149,20.0,nan,0.0,0,0,0,40,0.0,0.0,40.0
11,1,right_lane,adaptive,True,10.0,40,0,23.768957345746305,3.0,8.5,7.103451570573952,64.52818637132224,46.02818637132224,18.5,nan,0.0,0,0,0,40,0.0,6.0,34.0
12,1,right_lane,adaptive,True,10.0,40,0,21.356377104427974,0.5,2.0,4.315519545335974,61.41827001786976,42.16827001786976,19.25,nan,0.0,0,0,0,40,1.0,1.0,38.0
13,1,right_lane,adaptive,True,10.0,40,0,20.268957345971565,0.0,20.0,5.834715612232685,60.430331753554505,40.430331753554505,20.0,nan,0.0,0,0,0,40,0.0,0.0,40.0
14,1,right_lane,adaptive,True,10.0,40,0,20.393957345971565,0.0,16.5,4.863426066935062,60.37939766652045,40.62939766652045,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
15,1,right_lane,adaptive,True,10.0,40,0,21.018957331493432,0.5,9.0,5.2195020943568124,60.878398379878924,41.62839837987893,19.25,nan,0.0,0,0,0,40,1.0,1.0,38.0
16,1,right_lane,adaptive,True,10.0,40,0,22.893956692596,0.0,7.5,3.976097859987931,64.37939662302982,44.6293966230298,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
17,1,right_lane,adaptive,True,10.0,40,0,22.018957345971565,0.0,10.5,4.3769309947356305,63.2303317535545,43.2303317535545,20.0,nan,0.0,0,0,0,40,0.0,0.0,40.0
18,1,right_lane,adaptive,True,10.0,40,0,21.018957345971565,0.5,11.0,5.369916092604399,60.87839840507327,41.62839840507326,19.25,nan,0.0,0,0,0,40,1.0,1.0,38.0
19,1,right_lane,adaptive,True,10.0,40,0,20.518957345971565,0.0,9.0,5.0957490131258965,60.57939766773994,40.82939766773995,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
20,1,right_lane,adaptive,True,10.0,40,0,20.893957344482878,0.0,18.0,5.935258528683335,61.17939651231986,41.429396512319855,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
21,1,right_lane,adaptive,True,10.0,40,0,20.893957345971565,0.0,4.0,4.365846265107393,61.17939832963656,41.42939832963656,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
22,1,right_lane,adaptive,True,10.0,40,0,21.643957345971565,0.0,8.0,4.644821341793431,62.37939651471895,42.62939651471895,19.75,nan,0.0,0,0,0,40,0.0,1.0,39.0
23,1,right_lane,adaptive,True,10.0,40,0,21.268957345971565,2.5,11.5,7.713317476212978,60.27746198917306,42.02746198917306,18.25,nan,0.0,0,0,0,40,1.0,5.0,34.0
